InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID
565129,22613,2,2011-09-01 12:41:00,0.85,15719.0
553919,23206,10,2011-05-20 08:41:00,1.65,17416.0
572291,23131,1,2011-10-23 12:46:00,4.15,16931.0
563855,21930,10,2011-08-19 15:29:00,2.08,14709.0
561257,C2,1,2011-07-26 12:00:00,50.0,14911.0
578928,23552,3,2011-11-27 12:29:00,2.08,15443.0
572558,22983,12,2011-10-25 08:26:00,0.42,14286.0
546986,23182,24,2011-03-18 12:56:00,0.83,14194.0
563614,23202,100,2011-08-18 08:51:00,1.79,12415.0
538163,22173,1,2010-12-09 17:27:00,2.95,17841.0
564631,20728,10,2011-08-26 11:54:00,1.65,17451.0
580644,21162,2,2011-12-05 13:10:00,0.39,16904.0
564312,23201,300,2011-08-24 12:52:00,1.79,15769.0
C538703,84949,-3,2010-12-14 10:29:00,1.65,17519.0
542895,22859,1,2011-02-01 13:47:00,1.65,14549.0
547793,20685,2,2011-03-25 12:10:00,7.95,14758.0
537374,22943,2,2010-12-06 12:55:00,4.95,17259.0
C565284,23245,-2,2011-09-02 11:31:00,4.95,12471.0
546543,21912,1,2011-03-14 15:40:00,3.75,17841.0
536375,20679,6,2010-12-01 09:32:00,4.95,17850.0
543309,21623,1,2011-02-07 12:05:00,9.95,18118.0
575965,23538,6,2011-11-13 12:32:00,4.95,13426.0
568780,22904,6,2011-09-29 08:27:00,2.95,18235.0
572663,22909,1,2011-10-25 12:54:00,0.85,12748.0
540604,22716,12,2011-01-10 11:38:00,0.42,15326.0
570213,23157,12,2011-10-09 11:32:00,2.08,16248.0
539281,21485,6,2010-12-16 15:45:00,4.95,18176.0
546498,22423,1,2011-03-14 11:44:00,12.75,15493.0
556534,37479B,60,2011-06-13 12:19:00,0.39,15036.0
562852,22960,6,2011-08-10 10:12:00,4.25,13050.0
571566,23350,12,2011-10-18 10:19:00,1.25,13594.0
562770,23204,10,2011-08-09 11:56:00,0.85,17139.0
555550,21917,48,2011-06-05 13:29:00,0.42,15245.0
577057,23310,36,2011-11-17 14:26:00,0.42,12748.0
538518,21533,1,2010-12-12 16:14:00,4.95,14505.0
543973,84985A,1,2011-02-14 15:15:00,1.45,17571.0
560223,21471,1,2011-07-15 15:32:00,3.75,16904.0
580659,22852,1,2011-12-05 13:46:00,4.25,17811.0
574250,84596B,2,2011-11-03 13:09:00,0.42,17634.0
576909,23108,8,2011-11-17 09:49:00,6.25,12471.0
568346,21706,2,2011-09-26 15:28:00,9.96,14096.0
C566165,22423,-1,2011-09-09 11:57:00,12.75,14911.0
553411,22436,20,2011-05-17 09:28:00,0.65,12714.0
555492,21498,25,2011-06-03 14:24:00,0.42,16967.0
549241,22897,3,2011-04-07 11:40:00,1.45,15719.0
560018,23192,1,2011-07-14 12:52:00,1.65,15987.0
541488,48184,18,2011-01-18 13:34:00,6.75,15061.0
541857,22215,24,2011-01-23 15:17:00,7.65,12727.0
560270,21908,1,2011-07-17 14:42:00,2.1,16744.0
541485,21466,1,2011-01-18 13:05:00,3.75,18118.0
564534,85099B,10,2011-08-25 15:09:00,2.08,12748.0
544685,22708,25,2011-02-22 17:13:00,0.42,13285.0
544924,22441,8,2011-02-24 17:18:00,2.1,13851.0
536859,22594,36,2010-12-03 10:43:00,0.85,12841.0
556280,21754,2,2011-06-09 20:03:00,5.95,14584.0
562576,22993,2,2011-08-07 13:08:00,1.25,15518.0
570020,21058,12,2011-10-07 10:18:00,0.85,12684.0
548198,22352,2,2011-03-29 16:05:00,2.55,16712.0
572913,22187,4,2011-10-26 16:21:00,1.95,15993.0
572475,23564,2,2011-10-24 13:37:00,1.25,15271.0
562371,23231,25,2011-08-04 14:30:00,0.42,13709.0
551844,21742,1,2011-05-04 14:03:00,5.95,14173.0
576872,23406,2,2011-11-16 16:26:00,6.25,13238.0
576758,21755,18,2011-11-16 12:51:00,5.45,16814.0
571682,22069,1,2011-10-18 14:00:00,1.65,14179.0
560368,20727,5,2011-07-18 12:25:00,1.65,17841.0
568654,21696,12,2011-09-28 12:20:00,2.95,14911.0
547969,22988,1,2011-03-28 16:27:00,1.25,17238.0
549940,84596J,96,2011-04-13 11:48:00,0.42,13694.0
568193,23320,5,2011-09-25 14:37:00,2.89,17107.0
538917,21174,1,2010-12-15 10:57:00,1.95,17449.0
580972,23331,48,2011-12-06 15:10:00,0.63,15194.0
573289,21481,8,2011-10-28 14:44:00,3.75,12705.0
540149,21155,6,2011-01-05 11:00:00,2.1,12921.0
565292,23306,24,2011-09-02 11:54:00,1.45,16102.0
536520,22917,1,2010-12-01 12:43:00,0.65,14729.0
575701,22423,4,2011-11-10 16:59:00,12.75,13396.0
568539,22847,2,2011-09-27 14:07:00,16.95,13016.0
564752,22750,16,2011-08-30 10:07:00,3.75,16126.0
549571,21166,12,2011-04-10 15:25:00,2.08,15655.0
563354,23229,3,2011-08-15 14:35:00,3.75,15271.0
548188,22722,1,2011-03-29 15:12:00,3.95,13263.0
567664,21975,24,2011-09-21 15:15:00,0.55,14780.0
548202,22647,12,2011-03-29 16:36:00,1.45,16980.0
551058,48116,1,2011-04-26 12:07:00,7.95,14606.0
578270,84970L,5,2011-11-23 13:39:00,2.08,14096.0
559362,22302,6,2011-07-08 08:43:00,2.55,12635.0
564729,22907,1,2011-08-28 12:44:00,0.85,13137.0
569555,23202,10,2011-10-05 08:17:00,2.08,17728.0
566091,21485,1,2011-09-09 10:37:00,4.95,17870.0
559549,22384,1,2011-07-10 15:25:00,1.65,13230.0
579155,20618,1,2011-11-28 13:37:00,2.1,18101.0
539016,22109,16,2010-12-15 13:49:00,3.39,13418.0
574907,23316,1,2011-11-07 15:33:00,9.95,17043.0
577755,22150,6,2011-11-21 14:49:00,1.95,17010.0
563504,85099B,10,2011-08-17 09:16:00,2.08,16218.0
567975,20972,12,2011-09-23 10:25:00,1.25,17416.0
575298,23402,1,2011-11-09 12:29:00,3.75,17841.0
570116,22972,2,2011-10-07 12:38:00,1.65,12856.0
563741,23359,12,2011-08-19 08:57:00,1.95,14759.0
554009,20725,10,2011-05-20 12:38:00,1.65,12935.0
576067,23203,20,2011-11-13 15:48:00,2.08,14227.0
550329,20867,12,2011-04-17 13:20:00,1.25,13951.0
578373,22110,6,2011-11-24 11:19:00,2.55,17451.0
556916,21155,1,2011-06-15 13:35:00,2.55,16898.0
565475,23192,48,2011-09-05 10:47:00,1.45,14156.0
572229,23374,10,2011-10-21 14:23:00,0.82,14329.0
572344,M,48,2011-10-24 10:43:00,1.5,14607.0
554105,23147,6,2011-05-22 14:04:00,1.45,14711.0
550639,20975,24,2011-04-19 15:46:00,0.65,14152.0
537646,22077,2,2010-12-07 15:39:00,1.65,17591.0
547623,21400,24,2011-03-24 11:29:00,0.12,15641.0
578316,22193,2,2011-11-23 16:43:00,8.5,14189.0
557956,23196,1,2011-06-23 19:20:00,1.45,18283.0
539019,47504H,4,2010-12-15 14:12:00,1.95,17551.0
577545,22867,3,2011-11-20 14:43:00,2.1,16931.0
538374,22908,1,2010-12-12 11:17:00,0.85,14159.0
571669,23500,20,2011-10-18 13:11:00,1.25,17758.0
C547582,23177,-2,2011-03-24 11:06:00,2.25,12474.0
575960,23298,1,2011-11-13 12:28:00,4.95,15429.0
551471,23133,2,2011-04-28 16:40:00,8.25,16370.0
552543,20725,10,2011-05-10 10:22:00,1.65,12399.0
553485,23060,2,2011-05-17 12:25:00,2.08,13208.0
559145,21917,288,2011-07-06 14:17:00,0.42,17404.0
549978,22084,18,2011-04-13 15:00:00,2.95,14834.0
581168,21731,12,2011-12-07 14:52:00,1.65,16779.0
579749,23256,8,2011-11-30 14:41:00,4.15,13362.0
542266,85123A,9,2011-01-26 17:37:00,2.95,16918.0
563940,20728,10,2011-08-22 09:30:00,1.65,17416.0
568686,84978,6,2011-09-28 14:26:00,1.25,16115.0
580999,22802,1,2011-12-06 17:49:00,7.95,17883.0
545468,20992,12,2011-03-03 09:41:00,0.85,16571.0
570818,20982,1,2011-10-12 12:47:00,0.85,17841.0
578042,22826,6,2011-11-22 14:25:00,85.0,17500.0
577506,72741,9,2011-11-20 12:40:00,1.45,13212.0
558042,23208,10,2011-06-24 13:26:00,1.65,13870.0
569486,22469,2,2011-10-04 12:51:00,1.65,15339.0
562614,21192,7,2011-08-08 12:15:00,1.65,17961.0
564059,21078,12,2011-08-22 14:35:00,0.85,15796.0
578009,23096,3,2011-11-22 12:48:00,1.65,14467.0
566178,21218,12,2011-09-09 12:41:00,3.75,16353.0
550957,22898,1,2011-04-21 16:37:00,1.95,18283.0
568875,22846,1,2011-09-29 12:23:00,16.95,14527.0
571628,23147,2,2011-10-18 11:13:00,1.45,15311.0
537041,22730,4,2010-12-05 10:36:00,3.75,16033.0
561330,22969,12,2011-07-26 14:03:00,1.45,16019.0
560873,22993,72,2011-07-21 14:52:00,1.06,13881.0
538507,21135,8,2010-12-12 13:26:00,1.69,15547.0
543187,22966,12,2011-02-04 11:43:00,1.25,14778.0
565329,20728,1,2011-09-02 13:54:00,1.65,14606.0
581405,22139,1,2011-12-08 13:50:00,4.95,13521.0
547924,48187,2,2011-03-28 13:39:00,7.95,17749.0
560035,23039,12,2011-07-14 13:41:00,1.95,17706.0
539044,22624,1,2010-12-15 15:47:00,8.5,15727.0
556829,23173,2,2011-06-15 10:51:00,9.95,12809.0
576062,21212,3,2011-11-13 15:30:00,0.55,12867.0
576200,23313,1,2011-11-14 12:14:00,4.95,15572.0
575728,22947,6,2011-11-10 19:40:00,7.95,14911.0
549826,71459,12,2011-04-12 12:53:00,0.85,15044.0
552010,22519,3,2011-05-05 17:26:00,2.1,14713.0
547418,84531B,6,2011-03-23 10:25:00,0.39,13148.0
570593,90012B,6,2011-10-11 11:38:00,2.95,18180.0
542241,21288,2,2011-01-26 14:51:00,2.95,16409.0
545719,22698,6,2011-03-07 10:28:00,2.95,13344.0
540471,21524,2,2011-01-07 14:21:00,7.95,15601.0
572859,22144,1,2011-10-26 12:39:00,2.1,16418.0
542231,21721,3,2011-01-26 13:40:00,0.85,16714.0
569219,23318,1,2011-10-02 13:01:00,2.49,13558.0
565116,23378,48,2011-09-01 11:30:00,0.39,13089.0
563730,23138,12,2011-08-18 17:43:00,1.45,14221.0
575972,85123A,3,2011-11-13 13:01:00,2.95,14499.0
557266,22139,6,2011-06-19 11:14:00,4.95,14878.0
581345,22699,10,2011-12-08 12:15:00,2.95,17315.0
578678,22981,1,2011-11-24 19:59:00,1.45,17841.0
541262,21733,1,2011-01-16 15:50:00,2.95,18069.0
540473,82599,1,2011-01-07 14:31:00,2.1,17284.0
562560,23236,6,2011-08-05 17:12:00,2.89,14156.0
571214,20728,10,2011-10-14 12:56:00,1.65,14390.0
538662,20725,20,2010-12-13 15:44:00,1.65,15159.0
547812,21623,300,2011-03-25 14:06:00,6.38,18102.0
573544,21484,4,2011-10-31 13:11:00,4.25,12856.0
537862,22580,3,2010-12-08 16:21:00,5.95,12971.0
571560,22191,2,2011-10-18 09:54:00,8.5,14897.0
573288,23581,10,2011-10-28 14:42:00,2.08,14194.0
540640,22839,1,2011-01-10 12:36:00,14.95,14527.0
536856,22635,2,2010-12-03 10:26:00,9.95,13370.0
580757,21485,3,2011-12-06 10:27:00,4.95,13709.0
573370,22845,2,2011-10-30 13:30:00,6.35,16626.0
568206,23079,1,2011-09-25 15:32:00,8.95,14806.0
562950,22758,12,2011-08-11 09:56:00,1.25,15608.0
537137,22355,10,2010-12-05 12:43:00,0.85,16327.0
565967,22467,36,2011-09-08 11:27:00,2.1,14646.0
556048,21591,24,2011-06-08 13:00:00,1.25,15609.0
564049,85094,36,2011-08-22 13:30:00,0.19,17585.0
561031,22077,12,2011-07-24 11:32:00,1.65,13461.0
580272,23222,3,2011-12-02 12:52:00,0.83,15547.0
547060,21972,4,2011-03-20 12:57:00,1.45,17954.0
541669,22079,10,2011-01-20 12:29:00,1.65,17315.0
569401,22111,3,2011-10-04 08:56:00,4.95,15111.0
549467,22784,3,2011-04-08 14:26:00,4.95,13305.0
572274,22437,4,2011-10-21 16:48:00,0.85,14031.0
558761,20728,2,2011-07-03 12:52:00,1.65,15033.0
570111,23538,1,2011-10-07 12:28:00,4.95,15005.0
578817,23321,4,2011-11-25 13:45:00,1.65,16764.0
575914,22633,12,2011-11-11 16:31:00,2.1,17071.0
540411,22476,3,2011-01-07 10:24:00,4.95,16551.0
573305,79160,1,2011-10-28 16:13:00,2.1,17837.0
557311,22507,2,2011-06-19 15:36:00,4.95,15700.0
551747,21065,96,2011-05-04 11:00:00,1.25,14298.0
575760,23370,4,2011-11-11 10:50:00,1.25,15965.0
574921,22960,12,2011-11-07 16:36:00,3.75,16070.0
557263,21976,120,2011-06-19 11:08:00,0.42,14646.0
581425,22951,2,2011-12-08 15:31:00,0.55,14796.0
552965,22466,12,2011-05-12 13:10:00,1.95,13477.0
577132,21137,24,2011-11-18 08:21:00,3.39,13599.0
574693,23344,1,2011-11-06 13:32:00,2.08,14553.0
540267,84228,120,2011-01-06 11:12:00,0.37,12415.0
552826,21844,6,2011-05-11 13:20:00,2.95,14277.0
541280,37450,6,2011-01-17 11:57:00,2.95,15296.0
563557,21672,24,2011-08-17 13:33:00,1.25,15786.0
574704,23454,1,2011-11-06 14:02:00,4.15,15696.0
566294,47566,2,2011-09-11 15:41:00,4.95,15533.0
568670,23356,2,2011-09-28 13:07:00,5.95,14978.0
548728,21934,10,2011-04-04 09:55:00,1.65,13198.0
548708,84692,25,2011-04-03 12:41:00,0.42,13269.0
558418,22713,12,2011-06-29 11:35:00,0.42,12901.0
544888,22487,2,2011-02-24 11:55:00,9.95,14231.0
576778,22142,2,2011-11-16 13:24:00,1.45,16085.0
546378,48185,2,2011-03-11 12:17:00,7.95,14329.0
579102,85053,6,2011-11-28 11:33:00,2.1,14911.0
538744,22659,2,2010-12-14 11:26:00,1.95,15356.0
560491,22147,1,2011-07-19 10:51:00,1.45,12415.0
574015,71459,24,2011-11-02 12:03:00,0.85,15576.0
556728,23245,1,2011-06-14 11:36:00,4.95,15719.0
545081,85099F,10,2011-02-28 10:35:00,1.95,16057.0
573362,23264,12,2011-10-30 13:06:00,1.25,12597.0
568346,22379,2,2011-09-26 15:28:00,4.13,14096.0
536874,21913,1,2010-12-03 11:35:00,3.75,16891.0
578469,22423,16,2011-11-24 12:36:00,10.95,12471.0
562784,22728,3,2011-08-09 13:22:00,3.75,16791.0
572843,22107,8,2011-10-26 12:06:00,3.75,14315.0
570218,23314,4,2011-10-09 12:20:00,12.5,16873.0
575337,21636,1,2011-11-09 14:11:00,0.75,17867.0
553007,84950,24,2011-05-12 16:50:00,0.65,14000.0
579465,22093,3,2011-11-29 14:53:00,0.39,15790.0
557470,22064,48,2011-06-20 13:21:00,1.45,13798.0
564850,21098,10,2011-08-30 16:43:00,1.25,17298.0
538683,22737,5,2010-12-13 17:40:00,1.65,14525.0
573027,85123A,24,2011-10-27 13:26:00,2.95,18225.0
574740,21216,8,2011-11-06 16:07:00,4.95,12357.0
544177,22287,2,2011-02-16 14:27:00,1.65,13001.0
578924,23355,2,2011-11-27 12:10:00,4.95,16983.0
546096,75049L,384,2011-03-09 11:59:00,0.85,15502.0
570168,23077,20,2011-10-07 14:05:00,1.25,17596.0
572718,21494,12,2011-10-25 14:56:00,1.25,15656.0
552852,21212,3,2011-05-11 15:08:00,0.55,16712.0
573367,22609,36,2011-10-30 13:17:00,0.19,16145.0
558538,22996,11,2011-06-30 12:12:00,0.42,15005.0
568346,22352,1,2011-09-26 15:28:00,4.96,14096.0
579668,22578,24,2011-11-30 12:32:00,0.29,15152.0
568661,23091,2,2011-09-28 12:34:00,6.25,18109.0
563026,22662,1,2011-08-11 14:04:00,1.65,15747.0
571461,23504,2,2011-10-17 14:12:00,1.25,16932.0
576593,22141,1,2011-11-15 14:48:00,2.1,15720.0
542528,22708,25,2011-01-28 13:04:00,0.42,13141.0
537653,85170A,1,2010-12-07 15:54:00,2.1,17897.0
558372,23199,3,2011-06-28 15:47:00,2.08,16200.0
544697,35637A,4,2011-02-23 09:44:00,5.95,13453.0
548612,21212,1,2011-04-01 11:34:00,0.55,13137.0
574684,23202,30,2011-11-06 12:56:00,1.79,17581.0
539439,85232A,3,2010-12-17 15:14:00,4.95,13869.0
536526,22624,6,2010-12-01 12:58:00,8.5,14001.0
557316,22714,12,2011-06-19 16:04:00,0.42,17299.0
556502,23208,10,2011-06-13 08:43:00,1.65,13761.0
541279,85150,12,2011-01-17 11:55:00,2.55,18223.0
554628,22315,1,2011-05-25 11:26:00,1.25,15039.0
541223,21947,2,2011-01-14 14:39:00,1.25,17954.0
571682,23355,1,2011-10-18 14:00:00,4.95,14179.0
551560,23162,48,2011-05-03 10:43:00,3.29,16133.0
580065,22111,3,2011-12-01 13:33:00,4.95,15434.0
570103,22554,1,2011-10-07 12:18:00,1.65,15719.0
576941,23240,6,2011-11-17 11:34:00,4.15,12562.0
573955,21770,2,2011-11-02 10:51:00,4.95,14216.0
562158,21523,1,2011-08-03 11:45:00,7.95,15039.0
557067,23171,12,2011-06-16 15:12:00,1.65,13098.0
545637,22729,6,2011-03-04 12:16:00,3.75,15514.0
577504,84596G,8,2011-11-20 12:36:00,0.42,14159.0
544824,22606,1,2011-02-24 09:32:00,15.95,17139.0
553221,23083,12,2011-05-16 09:58:00,3.75,16607.0
551739,21385,1,2011-05-04 10:58:00,0.85,18118.0
542928,22631,12,2011-02-02 10:22:00,1.95,17863.0
579634,23578,8,2011-11-30 12:18:00,1.95,12598.0
558779,21715,8,2011-07-04 10:42:00,2.55,16682.0
566975,23203,20,2011-09-16 09:24:00,2.08,13599.0
555516,22649,1,2011-06-05 10:50:00,4.95,17706.0
565431,72807B,2,2011-09-04 13:15:00,4.25,14965.0
537111,22634,1,2010-12-05 12:08:00,9.95,14810.0
536551,22466,6,2010-12-01 14:34:00,1.95,17346.0
541848,20698,1,2011-01-23 13:31:00,2.55,17611.0
C581117,22865,-1,2011-12-07 12:24:00,2.1,16393.0
579286,23438,1,2011-11-29 10:57:00,1.25,17772.0
557114,23082,6,2011-06-16 16:43:00,3.75,13951.0
544685,22692,2,2011-02-22 17:13:00,7.95,13285.0
575983,22188,1,2011-11-13 13:45:00,3.95,13379.0
566397,21164,1,2011-09-12 12:54:00,2.95,17811.0
563954,22554,12,2011-08-22 10:59:00,1.65,16652.0
561113,20727,15,2011-07-25 12:09:00,1.65,17841.0
567294,22909,12,2011-09-19 12:06:00,0.85,13774.0
543535,22667,6,2011-02-09 13:37:00,2.95,17537.0
551193,21577,1,2011-04-27 11:05:00,2.25,17954.0
545634,84077,48,2011-03-04 12:12:00,0.29,14911.0
556290,21755,6,2011-06-10 09:23:00,5.95,17088.0
546117,22266,6,2011-03-09 13:56:00,0.65,16771.0
560937,47591D,2,2011-07-22 10:52:00,1.95,17920.0
568301,23300,2,2011-09-26 12:45:00,1.65,16383.0
549274,22634,2,2011-04-07 13:07:00,9.95,12721.0
570660,84843,18,2011-10-11 14:18:00,5.95,14866.0
572744,21918,3,2011-10-25 16:14:00,0.42,14085.0
575880,22255,36,2011-11-11 13:35:00,0.85,12726.0
544368,22748,3,2011-02-18 11:27:00,2.1,14057.0
573075,22165,1,2011-10-27 14:04:00,12.75,17545.0
566451,22675,1,2011-09-12 16:14:00,1.25,18069.0
565725,22398,12,2011-09-06 11:55:00,0.39,13949.0
555559,22262,12,2011-06-05 14:18:00,0.85,13862.0
543040,22219,3,2011-02-02 17:06:00,0.85,17337.0
543990,22768,2,2011-02-15 09:59:00,9.95,15122.0
572484,84997A,2,2011-10-24 13:50:00,4.15,17220.0
563738,22514,1,2011-08-18 19:13:00,2.1,15024.0
573155,22465,12,2011-10-28 08:34:00,1.65,13632.0
C559253,21669,-1,2011-07-07 11:44:00,1.25,12472.0
578307,72351B,1,2011-11-23 15:53:00,2.1,17290.0
551277,84970L,4,2011-04-27 13:06:00,0.95,13637.0
579741,22633,1,2011-11-30 14:33:00,2.1,16910.0
553515,22681,7,2011-05-17 14:03:00,1.25,17515.0
568688,84596G,16,2011-09-28 14:38:00,0.42,16458.0
566301,22564,1,2011-09-11 16:06:00,1.25,16474.0
551016,82583,12,2011-04-26 11:09:00,2.1,17975.0
569524,48116,1,2011-10-04 14:42:00,8.25,14506.0
578292,23101,12,2011-11-23 14:35:00,0.83,13174.0
539112,84356,12,2010-12-16 11:15:00,1.95,13468.0
570125,84988,12,2011-10-07 13:14:00,1.45,17509.0
564305,22621,12,2011-08-24 12:20:00,1.65,14875.0
575983,23100,1,2011-11-13 13:45:00,1.25,13379.0
567612,21212,24,2011-09-21 11:48:00,0.55,17164.0
554555,22544,24,2011-05-25 10:08:00,0.42,12437.0
542710,84375,48,2011-01-31 13:17:00,2.1,14776.0
563540,21991,12,2011-08-17 12:04:00,1.25,12473.0
565248,21636,12,2011-09-02 10:34:00,0.75,15860.0
581345,47566,5,2011-12-08 12:15:00,4.95,17315.0
577404,22112,2,2011-11-20 10:16:00,4.95,17243.0
536795,21967,24,2010-12-02 15:40:00,0.29,15640.0
546983,22783,1,2011-03-18 12:27:00,19.95,16626.0
548867,22975,4,2011-04-04 14:17:00,1.25,14719.0
578551,84030E,2,2011-11-24 15:05:00,4.25,12937.0
551558,22219,1,2011-05-03 10:41:00,0.85,17841.0
576052,21210,2,2011-11-13 14:48:00,1.45,15787.0
541682,22030,12,2011-01-20 15:00:00,0.42,14770.0
578270,21935,4,2011-11-23 13:39:00,1.63,14096.0
554946,23166,48,2011-05-27 14:22:00,1.04,18242.0
539442,21481,6,2010-12-17 15:39:00,2.95,16558.0
573996,84879,32,2011-11-02 11:37:00,1.69,16747.0
573915,23490,2,2011-11-01 15:55:00,3.75,15511.0
563217,82001S,4,2011-08-14 13:21:00,3.75,13515.0
539421,22916,12,2010-12-17 14:21:00,0.65,14016.0
538799,21244,2,2010-12-14 11:48:00,1.69,15039.0
542602,84030E,1,2011-01-30 12:09:00,4.25,15579.0
547387,22746,6,2011-03-22 16:00:00,2.1,12539.0
567096,22470,4,2011-09-16 13:13:00,2.95,15099.0
559691,84879,40,2011-07-11 15:52:00,1.69,13089.0
572969,20983,12,2011-10-27 10:46:00,0.85,13363.0
581405,20868,1,2011-12-08 13:50:00,0.39,13521.0
541280,47566B,5,2011-01-17 11:57:00,4.65,15296.0
576848,23503,2,2011-11-16 15:38:00,1.25,15051.0
556468,23302,2,2011-06-12 11:26:00,1.65,14878.0
562256,85054,6,2011-08-03 15:14:00,2.95,15152.0
538597,20974,12,2010-12-13 12:26:00,0.65,15555.0
537864,22937,12,2010-12-08 16:34:00,2.55,16700.0
557891,85099B,20,2011-06-23 14:05:00,2.08,17652.0
544970,22271,6,2011-02-25 11:33:00,2.95,13362.0
550637,23184,2,2011-04-19 15:39:00,4.95,14415.0
578026,23570,12,2011-11-22 13:29:00,1.25,17659.0
556207,21239,8,2011-06-09 13:50:00,0.85,17372.0
555107,22748,6,2011-05-31 14:14:00,2.1,12594.0
541850,85187,2,2011-01-23 13:58:00,1.65,14224.0
547871,22176,2,2011-03-27 14:28:00,2.95,16931.0
570680,23203,100,2011-10-11 15:36:00,1.79,13969.0
575668,22736,1,2011-11-10 14:59:00,1.65,18283.0
547712,22297,6,2011-03-24 19:31:00,1.25,16905.0
572069,21822,12,2011-10-20 13:24:00,0.79,14911.0
545225,22219,24,2011-03-01 09:22:00,0.85,12971.0
565147,20992,24,2011-09-01 13:53:00,0.39,16187.0
573166,82483,8,2011-10-28 09:15:00,6.95,13089.0
550714,22595,24,2011-04-20 11:12:00,0.85,15249.0
555647,22624,2,2011-06-06 13:43:00,8.5,12957.0
570591,23535,4,2011-10-11 11:35:00,5.95,17071.0
580160,23480,4,2011-12-02 10:47:00,3.75,12700.0
560233,85099B,4,2011-07-17 11:10:00,2.08,16813.0
573500,22139,1,2011-10-31 12:01:00,4.95,16931.0
555012,21430,3,2011-05-31 10:43:00,3.75,16814.0
552544,47591D,8,2011-05-10 10:29:00,1.95,13320.0
563584,23172,12,2011-08-17 16:48:00,1.65,15122.0
558639,23208,20,2011-07-01 08:55:00,1.65,13492.0
564647,23327,3,2011-08-26 13:56:00,0.63,17920.0
581378,17012F,6,2011-12-08 12:50:00,0.85,17673.0
579885,22960,2,2011-11-30 17:37:00,4.25,15444.0
557484,23282,2,2011-06-20 14:36:00,0.83,14796.0
553345,47566,2,2011-05-16 12:53:00,4.95,16729.0
557622,23192,2,2011-06-21 14:15:00,1.65,17960.0
561113,23208,1,2011-07-25 12:09:00,1.65,17841.0
538205,85035A,1,2010-12-10 11:24:00,4.25,12748.0
574880,23301,3,2011-11-07 13:25:00,1.65,18016.0
573300,21035,1,2011-10-28 16:10:00,3.25,16049.0
555854,47481,2,2011-06-07 13:47:00,0.85,12748.0
574934,23531,3,2011-11-07 16:50:00,6.95,16717.0
573265,23538,6,2011-10-28 12:39:00,4.95,16150.0
572240,85123A,6,2011-10-21 15:18:00,2.95,13709.0
565792,22596,12,2011-09-07 09:37:00,1.25,14397.0
573334,23084,24,2011-10-30 11:35:00,1.79,12912.0
569687,22865,12,2011-10-05 14:53:00,2.1,13709.0
576383,22469,12,2011-11-15 09:31:00,1.65,12883.0
542100,22505,3,2011-01-25 13:15:00,4.95,15339.0
540353,21361,1,2011-01-06 14:53:00,12.75,13764.0
568529,21742,2,2011-09-27 13:38:00,5.95,16181.0
560824,22208,1,2011-07-21 11:23:00,0.83,17935.0
544294,22023,12,2011-02-17 12:42:00,0.42,15601.0
572319,22536,3,2011-10-23 16:19:00,0.42,14704.0
C538647,22467,-1,2010-12-13 14:56:00,2.55,15808.0
539002,22683,1,2010-12-15 12:30:00,1.25,14527.0
575607,21507,2,2011-11-10 12:37:00,0.83,14096.0
561795,22436,20,2011-07-29 13:28:00,0.65,12716.0
539281,22862,4,2010-12-16 15:45:00,4.25,18176.0
543111,82581,1,2011-02-03 12:44:00,0.55,15719.0
580880,20704,16,2011-12-06 12:19:00,1.95,14121.0
547553,22652,4,2011-03-23 16:00:00,1.65,15644.0
545071,22770,1,2011-02-27 15:59:00,14.95,15996.0
581407,23453,1,2011-12-08 13:59:00,1.95,13263.0
574896,23275,1,2011-11-07 14:51:00,1.25,17014.0
568142,23399,48,2011-09-25 11:22:00,0.85,16744.0
567429,84976,12,2011-09-20 11:39:00,0.79,17686.0
576303,22114,1,2011-11-14 14:51:00,4.25,15532.0
555853,23091,1,2011-06-07 13:44:00,6.25,14375.0
573130,23082,2,2011-10-27 16:41:00,3.75,13969.0
540350,22653,1,2011-01-06 14:14:00,1.95,18283.0
565920,22179,6,2011-09-08 08:56:00,6.75,15298.0
581538,23318,1,2011-12-09 11:34:00,2.49,14446.0
555396,21201,1,2011-06-02 17:23:00,2.55,16529.0
565388,23335,1,2011-09-02 15:56:00,2.08,14415.0
564670,23345,12,2011-08-26 15:44:00,1.25,12683.0
549275,22427,2,2011-04-07 13:09:00,5.95,15916.0
574301,22960,6,2011-11-03 16:15:00,4.25,12544.0
562371,23293,12,2011-08-04 14:30:00,0.83,13709.0
557322,16161G,25,2011-06-20 09:04:00,0.1,17444.0
558096,22464,2,2011-06-26 13:24:00,1.65,15532.0
538174,22745,12,2010-12-10 09:35:00,2.1,12471.0
545748,22492,864,2011-03-07 11:52:00,0.55,17381.0
580399,21479,2,2011-12-04 11:45:00,4.25,13471.0
536852,POST,1,2010-12-03 09:51:00,18.0,12686.0
569406,22144,24,2011-10-04 09:09:00,2.1,16253.0
544335,22720,2,2011-02-17 19:21:00,4.95,14702.0
567656,84347,2,2011-09-21 14:40:00,4.96,14096.0
579196,22588,1,2011-11-28 15:54:00,5.79,14096.0
563555,20725,2,2011-08-17 13:21:00,1.65,16755.0
574911,22576,12,2011-11-07 15:49:00,0.85,14073.0
